"","ID","Model","AIC","AICc","BIC","Response.var","Response.group","Curve.classification"
"4060","812","Quadratic","49.6450969494855","53.073668378057","51.236678040679","net photosynthesis rate","Photosynthesis","unimodal"
"4061","813","Yan and Hunt","32.0705132760593","38.737179942726","34.0599896400512","net photosynthesis rate","Photosynthesis","unimodal"
"4062","813","Briere2","49.1982512592499","55.8649179259166","51.1877276232417","net photosynthesis rate","Photosynthesis","unimodal"
"4063","813","Briere","48.9531258755379","52.3816973041093","50.5447069667314","net photosynthesis rate","Photosynthesis","unimodal"
"4064","813","Cubic","34.5721671282642","41.2388337949309","36.5616434922561","net photosynthesis rate","Photosynthesis","unimodal"
"4065","813","Quadratic","54.2186189299639","57.6471903585353","55.8102000211574","net photosynthesis rate","Photosynthesis","unimodal"
"4066","814","Yan and Hunt","52.6672294211772","56.0005627545106","56.8332961414583","net photosynthesis rate","Photosynthesis","unimodal"
"4067","814","Briere2","56.0842083259364","59.4175416592697","60.2502750462174","net photosynthesis rate","Photosynthesis","unimodal"
"4068","814","Briere","71.5487401969641","73.394894043118","74.881593573189","net photosynthesis rate","Photosynthesis","unimodal"
"4069","814","Cubic","53.3464788210384","56.6798121543718","57.5125455413195","net photosynthesis rate","Photosynthesis","unimodal"
"4070","814","Quadratic","52.6974014168588","54.5435552630126","56.0302547930836","net photosynthesis rate","Photosynthesis","unimodal"
"4071","815","Yan and Hunt","49.7981480376426","53.1314813709759","53.9642147579236","net photosynthesis rate","Photosynthesis","unimodal"
"4072","815","Briere2","54.548248423606","57.8815817569393","58.714315143887","net photosynthesis rate","Photosynthesis","unimodal"
"4073","815","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"4074","815","Cubic","50.6780531165649","54.0113864498982","54.844119836846","net photosynthesis rate","Photosynthesis","unimodal"
"4075","815","Quadratic","52.6854791161286","54.5316329622825","56.0183324923535","net photosynthesis rate","Photosynthesis","unimodal"
"4076","816","Yan and Hunt","58.1783639588042","61.5116972921376","62.3444306790853","net photosynthesis rate","Photosynthesis","unimodal"
"4077","816","Briere2","61.2700988955395","64.6034322288728","65.4361656158206","net photosynthesis rate","Photosynthesis","unimodal"
"4078","816","Briere","82.2694052341896","84.1155590803434","85.6022586104144","net photosynthesis rate","Photosynthesis","unimodal"
"4079","816","Cubic","58.0985022951117","61.431835628445","62.2645690153928","net photosynthesis rate","Photosynthesis","unimodal"
"4080","816","Quadratic","62.13981474441","63.9859685905638","65.4726681206348","net photosynthesis rate","Photosynthesis","unimodal"
"4081","817","Yan and Hunt","43.3319486871768","46.6652820205102","47.4980154074579","net photosynthesis rate","Photosynthesis","unimodal"
"4082","817","Briere2","48.0263959579457","51.3597292912791","52.1924626782268","net photosynthesis rate","Photosynthesis","unimodal"
"4083","817","Briere","99.0034486474888","100.849602493643","102.336302023714","net photosynthesis rate","Photosynthesis","unimodal"
"4084","817","Cubic","43.0465789092591","46.3799122425924","47.2126456295402","net photosynthesis rate","Photosynthesis","unimodal"
"4085","817","Quadratic","41.5293864142155","43.3755402603693","44.8622397904403","net photosynthesis rate","Photosynthesis","unimodal"
"4086","818","Yan and Hunt","19.3195543891435","32.6528877224769","19.7167620975427","net photosynthesis rate","Photosynthesis","unimodal"
"4087","818","Briere2","23.1880151982752","36.5213485316085","23.5852229066744","net photosynthesis rate","Photosynthesis","unimodal"
"4088","818","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"4089","818","Cubic","19.6097811246552","32.9431144579885","20.0069888330544","net photosynthesis rate","Photosynthesis","unimodal"
"4090","818","Quadratic","23.8861540409949","29.8861540409949","24.2039202077143","net photosynthesis rate","Photosynthesis","unimodal"
"4091","819","Yan and Hunt","30.381233189328","40.381233189328","31.3673560760091","net photosynthesis rate","Photosynthesis","unimodal"
"4092","819","Briere2","27.1686683458095","37.1686683458095","28.1547912324906","net photosynthesis rate","Photosynthesis","unimodal"
"4093","819","Briere","40.5443744943801","45.3443744943801","41.333272803725","net photosynthesis rate","Photosynthesis","unimodal"
"4094","819","Cubic","30.4689955587338","40.4689955587338","31.4551184454149","net photosynthesis rate","Photosynthesis","unimodal"
"4095","819","Quadratic","28.4725348422955","33.2725348422955","29.2614331516404","net photosynthesis rate","Photosynthesis","unimodal"
"4096","820","Yan and Hunt","20.1165529832832","33.4498863166165","20.5137606916824","net photosynthesis rate","Photosynthesis","unimodal"
"4097","820","Briere2","29.4985678854176","42.8319012187509","29.8957755938168","net photosynthesis rate","Photosynthesis","unimodal"
"4098","820","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"4099","820","Cubic","15.0713670773818","28.4047004107152","15.468574785781","net photosynthesis rate","Photosynthesis","unimodal"
"4100","820","Quadratic","33.3899841435281","39.3899841435281","33.7077503102475","net photosynthesis rate","Photosynthesis","unimodal"
"4101","821","Yan and Hunt","23.3716431572258","33.3716431572258","24.3577660439069","net photosynthesis rate","Photosynthesis","unimodal"
"4102","821","Briere2","23.7702331922329","33.7702331922329","24.756356078914","net photosynthesis rate","Photosynthesis","unimodal"
"4103","821","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"4104","821","Cubic","20.2161067108087","30.2161067108087","21.2022295974898","net photosynthesis rate","Photosynthesis","unimodal"
"4105","821","Quadratic","29.9549688340793","34.7549688340793","30.7438671434242","net photosynthesis rate","Photosynthesis","unimodal"
"4106","822","Yan and Hunt","27.0146839285764","40.3480172619097","27.4118916369756","net photosynthesis rate","Photosynthesis","unimodal"
"4107","822","Briere2","27.6955762716105","41.0289096049438","28.0927839800097","net photosynthesis rate","Photosynthesis","unimodal"
"4108","822","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"4109","822","Cubic","27.0169367706294","40.3502701039628","27.4141444790286","net photosynthesis rate","Photosynthesis","unimodal"
"4110","822","Quadratic","25.0173386061722","31.0173386061722","25.3351047728915","net photosynthesis rate","Photosynthesis","unimodal"
"4111","823","Yan and Hunt","19.9772150059811","33.3105483393144","20.3744227143803","net photosynthesis rate","Photosynthesis","unimodal"
"4112","823","Briere2","26.4932732484004","39.8266065817337","26.8904809567996","net photosynthesis rate","Photosynthesis","unimodal"
"4113","823","Briere","35.5259446125043","41.5259446125043","35.8437107792236","net photosynthesis rate","Photosynthesis","unimodal"
"4114","823","Cubic","21.1442902943349","34.4776236276682","21.541498002734","net photosynthesis rate","Photosynthesis","unimodal"
"4115","823","Quadratic","19.9123464779726","25.9123464779726","20.230112644692","net photosynthesis rate","Photosynthesis","unimodal"
"4116","824","Yan and Hunt","21.5870911300386","34.920424463372","21.9842988384378","net photosynthesis rate","Photosynthesis","unimodal"
"4117","824","Briere2","16.4950563762883","29.8283897096216","16.8922640846875","net photosynthesis rate","Photosynthesis","unimodal"
"4118","824","Briere","47.9462416184049","53.9462416184049","48.2640077851242","net photosynthesis rate","Photosynthesis","unimodal"
"4119","824","Cubic","21.6515533917039","34.9848867250372","22.0487611001031","net photosynthesis rate","Photosynthesis","unimodal"
"4120","824","Quadratic","19.6758533938511","25.6758533938511","19.9936195605705","net photosynthesis rate","Photosynthesis","unimodal"
"4121","825","Yan and Hunt","19.3430683778922","29.3430683778923","20.3291912645733","net photosynthesis rate","Photosynthesis","unimodal"
"4122","825","Briere2","16.1477635978017","26.1477635978017","17.1338864844828","net photosynthesis rate","Photosynthesis","unimodal"
"4123","825","Briere","32.3752409821237","37.1752409821237","33.1641392914685","net photosynthesis rate","Photosynthesis","unimodal"
"4124","825","Cubic","20.0091283041804","30.0091283041804","20.9952511908615","net photosynthesis rate","Photosynthesis","unimodal"
"4125","825","Quadratic","18.2726591424529","23.0726591424529","19.0615574517978","net photosynthesis rate","Photosynthesis","unimodal"
"4126","826","Yan and Hunt","28.5708548538482","48.5708548538482","28.3004055991247","net photosynthesis rate","Photosynthesis","unimodal"
"4127","826","Briere2","30.8629860352248","50.8629860352248","30.5925367805014","net photosynthesis rate","Photosynthesis","unimodal"
"4128","826","Briere","37.9220111701767","45.9220111701767","37.705651766398","net photosynthesis rate","Photosynthesis","unimodal"
"4129","826","Cubic","28.5637183035255","48.5637183035255","28.2932690488021","net photosynthesis rate","Photosynthesis","unimodal"
"4130","826","Quadratic","26.5770730449029","34.5770730449029","26.3607136411242","net photosynthesis rate","Photosynthesis","unimodal"
"4131","827","Yan and Hunt","34.603808798359","44.603808798359","35.5899316850401","net photosynthesis rate","Photosynthesis","unimodal"
"4132","827","Briere2","36.2300664074169","46.2300664074169","37.216189294098","net photosynthesis rate","Photosynthesis","unimodal"
"4133","827","Briere","35.7025317845457","40.5025317845457","36.4914300938906","net photosynthesis rate","Photosynthesis","unimodal"
"4134","827","Cubic","34.5695428563477","44.5695428563477","35.5556657430288","net photosynthesis rate","Photosynthesis","unimodal"
"4135","827","Quadratic","44.6039815150047","49.4039815150047","45.3928798243496","net photosynthesis rate","Photosynthesis","unimodal"
"4136","828","Yan and Hunt","27.0165660942088","40.3498994275421","27.413773802608","net photosynthesis rate","Photosynthesis","unimodal"
"4137","828","Briere2","29.2527147310765","42.5860480644098","29.6499224394757","net photosynthesis rate","Photosynthesis","unimodal"
"4138","828","Briere","36.9401748928641","42.9401748928641","37.2579410595835","net photosynthesis rate","Photosynthesis","unimodal"
"4139","828","Cubic","26.8384418361511","40.1717751694844","27.2356495445502","net photosynthesis rate","Photosynthesis","unimodal"
"4140","828","Quadratic","26.915305162967","32.915305162967","27.2330713296864","net photosynthesis rate","Photosynthesis","unimodal"
"4141","829","Yan and Hunt","17.9839120820028","31.3172454153361","18.381119790402","net photosynthesis rate","Photosynthesis","unimodal"
"4142","829","Briere2","15.5506378709166","28.8839712042499","15.9478455793158","net photosynthesis rate","Photosynthesis","unimodal"
"4143","829","Briere","34.9450579399594","40.9450579399594","35.2628241066787","net photosynthesis rate","Photosynthesis","unimodal"
"4144","829","Cubic","17.263859058778","30.5971923921113","17.6610667671772","net photosynthesis rate","Photosynthesis","unimodal"
"4145","829","Quadratic","16.2740808370891","22.2740808370891","16.5918470038085","net photosynthesis rate","Photosynthesis","unimodal"
"4146","830","Yan and Hunt","9.56423867879638","29.5642386787964","9.29378942407294","net photosynthesis rate","Photosynthesis","unimodal"
"4147","830","Briere2","31.5997803589707","51.5997803589707","31.3293311042473","net photosynthesis rate","Photosynthesis","unimodal"
"4148","830","Briere","33.3116658223154","41.3116658223154","33.0953064185367","net photosynthesis rate","Photosynthesis","unimodal"
"4149","830","Cubic","3.9597552894161","23.9597552894161","3.68930603469267","net photosynthesis rate","Photosynthesis","unimodal"
"4150","830","Quadratic","24.2270503634587","32.2270503634587","24.0106909596799","net photosynthesis rate","Photosynthesis","unimodal"
"4151","831","Yan and Hunt","9.95176361859263","23.285096951926","10.3489713269918","net photosynthesis rate","Photosynthesis","unimodal"
"4152","831","Briere2","35.3180295763902","48.6513629097236","35.7152372847894","net photosynthesis rate","Photosynthesis","unimodal"
"4153","831","Briere","53.0260996674565","59.0260996674565","53.3438658341759","net photosynthesis rate","Photosynthesis","unimodal"
"4154","831","Cubic","9.41966180298909","22.7529951363224","9.81686951138827","net photosynthesis rate","Photosynthesis","unimodal"
"4155","831","Quadratic","23.585461379284","29.585461379284","23.9032275460033","net photosynthesis rate","Photosynthesis","unimodal"
"4156","832","Yan and Hunt","20.3134518099678","40.3134518099678","20.0430025552443","net photosynthesis rate","Photosynthesis","unimodal"
"4157","832","Briere2","24.7339008962237","44.7339008962237","24.4634516415003","net photosynthesis rate","Photosynthesis","unimodal"
"4158","832","Briere","22.7431596980096","30.7431596980096","22.5268002942309","net photosynthesis rate","Photosynthesis","unimodal"
"4159","832","Cubic","20.2192221811721","40.2192221811721","19.9487729264486","net photosynthesis rate","Photosynthesis","unimodal"
"4160","832","Quadratic","28.2161670564977","36.2161670564977","27.9998076527189","net photosynthesis rate","Photosynthesis","unimodal"
"4161","833","Yan and Hunt","13.5351570814795","26.8684904148128","13.9323647898787","net photosynthesis rate","Photosynthesis","unimodal"
"4162","833","Briere2","19.594921914459","32.9282552477923","19.9921296228582","net photosynthesis rate","Photosynthesis","unimodal"
"4163","833","Briere","17.7200721854238","23.7200721854238","18.0378383521431","net photosynthesis rate","Photosynthesis","unimodal"
"4164","833","Cubic","17.332817449226","30.6661507825593","17.7300251576252","net photosynthesis rate","Photosynthesis","unimodal"
"4165","833","Quadratic","35.7239813127742","41.7239813127742","36.0417474794935","net photosynthesis rate","Photosynthesis","unimodal"
"4166","834","Yan and Hunt","26.3874514167184","66.3874514167184","25.3462487628587","net photosynthesis rate","Photosynthesis","unimodal"
"4167","834","Briere2","21.9146890622795","61.9146890622795","20.8734864084197","net photosynthesis rate","Photosynthesis","unimodal"
"4168","834","Briere","20.1881779734683","32.1881779734683","19.3552158503805","net photosynthesis rate","Photosynthesis","unimodal"
"4169","834","Cubic","29.5797376198286","69.5797376198286","28.5385349659689","net photosynthesis rate","Photosynthesis","unimodal"
"4170","834","Quadratic","34.3369448575474","46.3369448575474","33.5039827344596","net photosynthesis rate","Photosynthesis","unimodal"
"4171","835","Yan and Hunt","17.4904554540108","57.4904554540107","16.449252800151","net photosynthesis rate","Photosynthesis","unimodal"
"4172","835","Briere2","23.5973823096907","63.5973823096907","22.556179655831","net photosynthesis rate","Photosynthesis","unimodal"
"4173","835","Briere","24.7472384141076","36.7472384141076","23.9142762910198","net photosynthesis rate","Photosynthesis","unimodal"
"4174","835","Cubic","17.3606095739913","57.3606095739913","16.3194069201315","net photosynthesis rate","Photosynthesis","unimodal"
"4175","835","Quadratic","29.5344474231165","41.5344474231165","28.7014853000287","net photosynthesis rate","Photosynthesis","unimodal"
"4176","836","Yan and Hunt","20.3099123347511","60.3099123347511","19.2687096808914","net photosynthesis rate","Photosynthesis","unimodal"
"4177","836","Briere2","17.1119535758677","57.1119535758677","16.070750922008","net photosynthesis rate","Photosynthesis","unimodal"
"4178","836","Briere","20.1060761131953","32.1060761131953","19.2731139901075","net photosynthesis rate","Photosynthesis","unimodal"
"4179","836","Cubic","22.3645911554509","62.3645911554509","21.3233885015911","net photosynthesis rate","Photosynthesis","unimodal"
"4180","836","Quadratic","32.0774944047369","44.0774944047369","31.2445322816491","net photosynthesis rate","Photosynthesis","unimodal"
"4181","837","Yan and Hunt","7.80757768278481","47.8075776827848","6.76637502892509","net photosynthesis rate","Photosynthesis","unimodal"
"4182","837","Briere2","-4.50418332748307","35.4958166725169","-5.54538598134279","net photosynthesis rate","Photosynthesis","unimodal"
"4183","837","Briere","3.39115034761117","15.3911503476112","2.55818822452339","net photosynthesis rate","Photosynthesis","unimodal"
"4184","837","Cubic","12.7603720132977","52.7603720132977","11.719169359438","net photosynthesis rate","Photosynthesis","unimodal"
"4185","837","Quadratic","27.2225912230838","39.2225912230838","26.389629099996","net photosynthesis rate","Photosynthesis","unimodal"
"4186","838","Yan and Hunt","27.0059048594744","67.0059048594744","25.9647022056146","respiration rate","Respiration","non-typical"
"4187","838","Briere2","22.4533752931878","62.4533752931878","21.4121726393281","respiration rate","Respiration","non-typical"
"4188","838","Briere","27.1787003050516","39.1787003050516","26.3457381819638","respiration rate","Respiration","non-typical"
"4189","838","Cubic","19.7543818634739","59.7543818634739","18.7131792096142","respiration rate","Respiration","non-typical"
"4190","838","Quadratic","21.599664669154","33.599664669154","20.7667025460662","respiration rate","Respiration","non-typical"
"4191","839","Yan and Hunt","10.6557746510818","50.6557746510818","9.61457199722205","respiration rate","Respiration","non-typical"
"4192","839","Briere2","19.7007708678507","59.7007708678507","18.6595682139909","respiration rate","Respiration","non-typical"
"4193","839","Briere","17.7027096984891","29.7027096984891","16.8697475754014","respiration rate","Respiration","non-typical"
"4194","839","Cubic","3.30298347290149","43.3029834729015","2.26178081904176","respiration rate","Respiration","non-typical"
"4195","839","Quadratic","11.0717596550674","23.0717596550674","10.2387975319796","respiration rate","Respiration","non-typical"
"4196","840","Yan and Hunt","10.5093624007796","50.5093624007796","9.46815974691991","respiration rate","Respiration","non-typical"
"4197","840","Briere2","13.9213320145856","53.9213320145856","12.8801293607258","respiration rate","Respiration","non-typical"
"4198","840","Briere","11.9230624457667","23.9230624457667","11.0901003226789","respiration rate","Respiration","non-typical"
"4199","840","Cubic","-3.36413373363087","36.6358662663691","-4.40533638749059","respiration rate","Respiration","non-typical"
"4200","840","Quadratic","6.329955445989","18.329955445989","5.49699332290122","respiration rate","Respiration","non-typical"
"4201","841","Yan and Hunt","18.7112759929884","58.7112759929884","17.6700733391287","respiration rate","Respiration","non-typical"
"4202","841","Briere2","19.2000793605929","59.2000793605929","18.1588767067331","respiration rate","Respiration","non-typical"
"4203","841","Briere","18.6511872121519","30.6511872121519","17.8182250890641","respiration rate","Respiration","non-typical"
"4204","841","Cubic","2.93174228737126","42.9317422873713","1.89053963351153","respiration rate","Respiration","non-typical"
"4205","841","Quadratic","1.35343153445531","13.3534315344553","0.520469411367534","respiration rate","Respiration","non-typical"
"4206","842","Yan and Hunt","-23.2057367763437","-18.7612923318993","-20.0104501282674","gross photosynthesis rate","Photosynthesis","unimodal"
"4207","842","Briere2","-6.32579047490238","-1.88134603045794","-3.13050382682609","gross photosynthesis rate","Photosynthesis","unimodal"
"4208","842","Briere",NA,NA,NA,"gross photosynthesis rate","Photosynthesis","unimodal"
"4209","842","Cubic","-23.2533587475176","-18.8089143030732","-20.0580720994414","gross photosynthesis rate","Photosynthesis","unimodal"
"4210","842","Quadratic","-25.0230383150489","-22.6230383150489","-22.4668089965878","gross photosynthesis rate","Photosynthesis","unimodal"
"4211","843","Yan and Hunt","-15.2418787191372","-10.7974342746928","-12.0465920710609","gross photosynthesis rate","Photosynthesis","unimodal"
"4212","843","Briere2","-4.22189940032614","0.222545044118307","-1.02661275224984","gross photosynthesis rate","Photosynthesis","unimodal"
"4213","843","Briere","4.3995741742841","6.7995741742841","6.95580349274513","gross photosynthesis rate","Photosynthesis","unimodal"
"4214","843","Cubic","-15.2682883316069","-10.8238438871624","-12.0730016835306","gross photosynthesis rate","Photosynthesis","unimodal"
"4215","843","Quadratic","-17.156759698873","-14.756759698873","-14.600530380412","gross photosynthesis rate","Photosynthesis","unimodal"
"4216","844","Yan and Hunt","-13.987027877435","-9.54258343299051","-10.7917412293587","gross photosynthesis rate","Photosynthesis","unimodal"
"4217","844","Briere2","-14.2135141259996","-9.76906968155515","-11.0182274779233","gross photosynthesis rate","Photosynthesis","unimodal"
"4218","844","Briere","-16.0896198800528","-13.6896198800528","-13.5333905615918","gross photosynthesis rate","Photosynthesis","unimodal"
"4219","844","Cubic","-15.0321703218869","-10.5877258774425","-11.8368836738106","gross photosynthesis rate","Photosynthesis","unimodal"
"4220","844","Quadratic","-13.1452126988718","-10.7452126988718","-10.5889833804108","gross photosynthesis rate","Photosynthesis","unimodal"
"4221","845","Yan and Hunt",NA,NA,NA,"gross photosynthesis rate","Photosynthesis","unimodal"
"4222","845","Briere2","7.35740564534751","11.801850089792","10.5526922934238","gross photosynthesis rate","Photosynthesis","unimodal"
"4223","845","Briere","7.60106656234163","10.0010665623416","10.1572958808027","gross photosynthesis rate","Photosynthesis","unimodal"
"4224","845","Cubic","8.15418447535089","12.5986289197953","11.3494711234272","gross photosynthesis rate","Photosynthesis","unimodal"
"4225","845","Quadratic","8.28913766281493","10.6891376628149","10.845366981276","gross photosynthesis rate","Photosynthesis","unimodal"
"4226","846","Yan and Hunt",NA,NA,NA,"gross photosynthesis rate","Photosynthesis","unimodal"
"4227","846","Briere2","19.9221650775934","24.3666095220379","23.1174517256697","gross photosynthesis rate","Photosynthesis","unimodal"
"4228","846","Briere","22.8482532262448","25.2482532262448","25.4044825447058","gross photosynthesis rate","Photosynthesis","unimodal"
"4229","846","Cubic","27.5193234062786","31.963767850723","30.7146100543549","gross photosynthesis rate","Photosynthesis","unimodal"
"4230","846","Quadratic","30.6851610303268","33.0851610303268","33.2413903487878","gross photosynthesis rate","Photosynthesis","unimodal"
"4231","847","Yan and Hunt","-54.8601871039954","-50.4157426595509","-51.6649004559191","respiration rate","Respiration","rising"
"4232","847","Briere2","-54.8791883291588","-50.4347438847143","-51.6839016810825","respiration rate","Respiration","rising"
"4233","847","Briere","-45.7398566947194","-43.3398566947194","-43.1836273762583","respiration rate","Respiration","rising"
"4234","847","Cubic","-54.9801035191905","-50.535659074746","-51.7848168711142","respiration rate","Respiration","rising"
"4235","847","Quadratic","-22.2815563586981","-19.8815563586981","-19.7253270402371","respiration rate","Respiration","rising"
"4236","848","Yan and Hunt","-80.0320936027118","-75.5876491582674","-76.8368069546355","respiration rate","Respiration","rising"
"4237","848","Briere2","-78.9936074706629","-74.5491630262184","-75.7983208225866","respiration rate","Respiration","rising"
"4238","848","Briere","-79.5512305598911","-77.1512305598911","-76.9950012414301","respiration rate","Respiration","rising"
"4239","848","Cubic","-74.8355631357116","-70.3911186912671","-71.6402764876353","respiration rate","Respiration","rising"
"4240","848","Quadratic","-60.5672744433766","-58.1672744433766","-58.0110451249156","respiration rate","Respiration","rising"
"4241","849","Yan and Hunt","-88.6782593070864","-84.233814862642","-85.4829726590101","respiration rate","Respiration","rising"
"4242","849","Briere2","-92.3010079506174","-87.856563506173","-89.1057213025411","respiration rate","Respiration","rising"
"4243","849","Briere","-83.8135748124618","-81.4135748124618","-81.2573454940008","respiration rate","Respiration","rising"
"4244","849","Cubic","-80.6605963000481","-76.2161518556037","-77.4653096519718","respiration rate","Respiration","rising"
"4245","849","Quadratic","-69.6453999185665","-67.2453999185665","-67.0891706001055","respiration rate","Respiration","rising"
"4246","850","Yan and Hunt","-28.4129525519281","-23.4129525519281","-25.5882057646204","respiration rate","Respiration","non-typical"
"4247","850","Briere2","-2.88278473267672","2.11721526732329","-0.0580379453690352","respiration rate","Respiration","non-typical"
"4248","850","Briere","-4.87608881744381","-2.20942215077715","-2.61629138759766","respiration rate","Respiration","non-typical"
"4249","850","Cubic","-40.9648455657331","-35.964845565733","-38.1400987784254","respiration rate","Respiration","non-typical"
"4250","850","Quadratic","-36.9226861468166","-34.25601948015","-34.6628887169705","respiration rate","Respiration","non-typical"
"4251","851","Yan and Hunt","-81.0218125889994","-76.0218125889994","-78.1970658016917","respiration rate","Respiration","rising"
"4252","851","Briere2","-78.9524759701436","-73.9524759701436","-76.1277291828359","respiration rate","Respiration","rising"
"4253","851","Briere","-80.0448720888664","-77.3782054221997","-77.7850746590202","respiration rate","Respiration","rising"
"4254","851","Cubic","-81.5293280167481","-76.5293280167481","-78.7045812294404","respiration rate","Respiration","rising"
"4255","851","Quadratic","-77.6206711584363","-74.9540044917696","-75.3608737285901","respiration rate","Respiration","rising"
"4256","852","Yan and Hunt","-4.62770721882119","Inf","-6.58051765665069","net photosynthesis rate","Photosynthesis","unimodal"
"4257","852","Briere2","-1.88871185383969","Inf","-3.84152229166919","net photosynthesis rate","Photosynthesis","unimodal"
"4258","852","Briere","18.6910573317987","42.6910573317987","17.1288089815351","net photosynthesis rate","Photosynthesis","unimodal"
"4259","852","Cubic","-4.6153239942473","Inf","-6.5681344320768","net photosynthesis rate","Photosynthesis","unimodal"
"4260","852","Quadratic","-6.26134940149732","17.7386505985027","-7.82359775176092","net photosynthesis rate","Photosynthesis","unimodal"
"4261","853","Yan and Hunt","-30.9734583323057","Inf","-32.9262687701352","net photosynthesis rate","Photosynthesis","unimodal"
"4262","853","Briere2","-20.024347962805","Inf","-21.9771584006345","net photosynthesis rate","Photosynthesis","unimodal"
"4263","853","Briere","1.69340728824561","25.6934072882456","0.13115893798201","net photosynthesis rate","Photosynthesis","unimodal"
"4264","853","Cubic","-27.4067022120704","Inf","-29.3595126498999","net photosynthesis rate","Photosynthesis","unimodal"
"4265","853","Quadratic","-17.7399813808788","6.26001861912122","-19.3022297311424","net photosynthesis rate","Photosynthesis","unimodal"
"4266","854","Yan and Hunt","-33.4941869763881","Inf","-35.4469974142176","net photosynthesis rate","Photosynthesis","unimodal"
"4267","854","Briere2","-32.1218445582866","Inf","-34.0746549961161","net photosynthesis rate","Photosynthesis","unimodal"
"4268","854","Briere","3.70535594824976","27.7053559482498","2.14310759798616","net photosynthesis rate","Photosynthesis","unimodal"
"4269","854","Cubic","-32.2536573450386","Inf","-34.2064677828681","net photosynthesis rate","Photosynthesis","unimodal"
"4270","854","Quadratic","-21.8621081122095","2.13789188779046","-23.4243564624731","net photosynthesis rate","Photosynthesis","unimodal"
"4271","855","Yan and Hunt","-24.005979641327","Inf","-25.9587900791565","net photosynthesis rate","Photosynthesis","unimodal"
"4272","855","Briere2","-24.6958248387294","Inf","-26.6486352765589","net photosynthesis rate","Photosynthesis","unimodal"
"4273","855","Briere","12.975563257483","36.975563257483","11.4133149072194","net photosynthesis rate","Photosynthesis","unimodal"
"4274","855","Cubic","-32.3462692227818","Inf","-34.2990796606113","net photosynthesis rate","Photosynthesis","unimodal"
"4275","855","Quadratic","-10.1095355456885","13.8904644543115","-11.6717838959521","net photosynthesis rate","Photosynthesis","unimodal"
"4276","856","Yan and Hunt","-10.233438372983","Inf","-12.1862488108125","net photosynthesis rate","Photosynthesis","unimodal"
"4277","856","Briere2","-7.30357294844649","Inf","-9.25638338627599","net photosynthesis rate","Photosynthesis","unimodal"
"4278","856","Briere","0.916364555623589","24.9163645556236","-0.64588379464001","net photosynthesis rate","Photosynthesis","unimodal"
"4279","856","Cubic","-9.31853505868987","Inf","-11.2713454965194","net photosynthesis rate","Photosynthesis","unimodal"
"4280","856","Quadratic","-9.19438201990371","14.8056179800963","-10.7566303701673","net photosynthesis rate","Photosynthesis","unimodal"
"4281","857","Yan and Hunt","-15.3072262650514","Inf","-17.2600367028809","net photosynthesis rate","Photosynthesis","unimodal"
"4282","857","Briere2","-13.9199252688411","Inf","-15.8727357066706","net photosynthesis rate","Photosynthesis","unimodal"
"4283","857","Briere","20.6497697337747","44.6497697337747","19.0875213835111","net photosynthesis rate","Photosynthesis","unimodal"
"4284","857","Cubic","-15.0702516210396","Inf","-17.0230620588691","net photosynthesis rate","Photosynthesis","unimodal"
"4285","857","Quadratic","-11.3220569562052","12.6779430437948","-12.8843053064688","net photosynthesis rate","Photosynthesis","unimodal"
"4286","858","Yan and Hunt","-9.74278548400868","Inf","-11.6955959218382","net photosynthesis rate","Photosynthesis","unimodal"
"4287","858","Briere2","-3.85639049313085","Inf","-5.80920093096035","net photosynthesis rate","Photosynthesis","unimodal"
"4288","858","Briere","11.6954376223879","35.6954376223879","10.1331892721243","net photosynthesis rate","Photosynthesis","unimodal"
"4289","858","Cubic","-5.12741421919577","Inf","-7.08022465702527","net photosynthesis rate","Photosynthesis","unimodal"
"4290","858","Quadratic","-3.24035445945433","20.7596455405457","-4.80260280971793","net photosynthesis rate","Photosynthesis","unimodal"
"4291","859","Yan and Hunt","-11.2594838257967","Inf","-13.2122942636262","net photosynthesis rate","Photosynthesis","unimodal"
"4292","859","Briere2","-10.043488537985","Inf","-11.9962989758145","net photosynthesis rate","Photosynthesis","unimodal"
"4293","859","Briere","9.54946468333329","33.5494646833333","7.98721633306969","net photosynthesis rate","Photosynthesis","unimodal"
"4294","859","Cubic","-11.4248133459142","Inf","-13.3776237837437","net photosynthesis rate","Photosynthesis","unimodal"
"4295","859","Quadratic","-13.0338903293669","10.9661096706331","-14.5961386796305","net photosynthesis rate","Photosynthesis","unimodal"
"4296","860","Yan and Hunt","-15.9023234892949","Inf","-17.8551339271244","net photosynthesis rate","Photosynthesis","unimodal"
"4297","860","Briere2","-11.5908673626566","Inf","-13.5436778004861","net photosynthesis rate","Photosynthesis","unimodal"
"4298","860","Briere","8.53501703316308","32.5350170331631","6.97276868289949","net photosynthesis rate","Photosynthesis","unimodal"
"4299","860","Cubic","-16.0334806150953","Inf","-17.9862910529248","net photosynthesis rate","Photosynthesis","unimodal"
