"","ID","Temperature","Quadratic.points","Cubic.points","Briere.points"
"1",1,-14.187216,-52.2807008109505,-231.583808426145,-11.1146759166463
"2",1,-12.187216,-45.99104314011,-201.343313661173,-9.37551866953378
"3",1,-10.187216,-40.0290757275553,-173.630497274392,-7.68992141624515
"4",1,-8.187216,-34.3947985732862,-148.341062830603,-6.0595049049321
"5",1,-6.187216,-29.0882116773029,-125.370713894606,-4.4860164079527
"6",1,-4.187216,-24.1093150396053,-104.615154031201,-2.97134642429752
"7",1,-2.187216,-19.4581086601934,-85.9700868051873,-1.51754851484792
"8",1,-0.187215999999999,-15.1345925390672,-69.331215781366,-0.126863044544975
"9",1,1.812784,-11.1387666762267,-54.5942445245366,1.19825415310026
"10",1,3.812784,-7.47063107167196,-41.6548765994991,2.45509683997397
"11",1,5.812784,-4.13018572540292,-30.4088155710535,3.6406653478357
"12",1,7.812784,-1.11743063741959,-20.7517650039999,4.75161297545646
"13",1,9.812784,1.56763419227802,-12.5794284631382,5.78417834496537
"14",1,11.812784,3.92500876368992,-5.78750951326841,6.73409880270889
"15",1,13.812784,5.9546930768161,-0.271711719190534,7.59649773944587
"16",1,15.812784,7.65668713165657,4.07226135429543,8.36573524671507
"17",1,17.812784,9.03099092821133,7.34870614238947,9.03520595013348
"18",1,19.812784,10.0776044664804,9.66191908029159,9.59705855062477
"19",1,21.812784,10.7965277464637,11.1161966032018,10.0417954215288
"20",1,23.812784,11.1877607681613,11.8158351463201,10.3576811144
"21",1,25.812784,11.2513035315732,11.8651311448465,10.5298317438556
"22",1,27.812784,10.9871560366994,11.3683810339809,10.5387397184976
"23",1,29.812784,10.3953182835398,10.4298812489235,10.3577238442922
"24",1,31.812784,9.47579027209459,9.15392822487408,9.94813025453677
"25",1,33.812784,8.22857200236363,7.64481839703278,9.2491711381066
"26",1,35.812784,6.65366347434695,6.00684820059958,8.15226901961171
"27",1,37.812784,4.75106468804456,4.34431407077445,6.41338874198279
"28",1,39.812784,2.52077564345646,2.76151244275741,2.99841698028314
"29",1,41.812784,-0.0372036594173646,1.36273975174846,NA
"30",1,43.812784,-2.9228732205769,0.25229243294759,NA
"31",1,45.812784,-6.13623304002215,-0.465533078445196,NA
"32",1,47.812784,-9.67728311775312,-0.686440347229896,NA
"33",1,49.812784,-13.5460234537698,-0.306132938206506,NA
"34",1,51.812784,-17.7424540480722,0.779685583824964,NA
"35",1,53.812784,-22.2665749006603,2.67531165406453,NA
"36",1,55.812784,-27.1183860115341,5.48504170771216,NA
"37",1,57.812784,-32.2978873806937,9.3131721799679,NA
"38",1,59.812784,-37.8050790081389,14.2639995060317,NA
"39",1,61.812784,-43.6399608938699,20.4418201211036,NA
"40",1,63.812784,-49.8025330378866,27.9509304603836,NA
"41",1,65.812784,-56.2927954401889,36.8956269590717,NA
"42",1,67.812784,-63.110748100777,47.3802060523678,NA
"43",1,69.812784,-70.2563910196509,59.5089641754721,NA
"44",1,71.812784,-77.7297241968104,73.3861977635844,NA
"45",1,73.812784,-85.5307476322557,89.1162032519048,NA
"46",1,75.812784,-93.6594613259866,106.803277075633,NA
"47",1,77.812784,-102.115865278003,126.55171566997,NA
"48",1,79.812784,-110.899959488306,148.465815470115,NA
"49",1,81.812784,-120.011743956894,172.649872911267,NA
"50",1,83.812784,-129.451218683768,199.208184428628,NA
"51",1,85.812784,-139.218383668927,228.245046457397,NA
"52",1,87.812784,-149.313238912372,259.864755432774,NA
"53",2,-14.187216,-38.1312023191501,-7.99333226819225,-11.7562272171863
"54",2,-12.187216,-33.106414135746,-6.9942814272984,-9.91993550696958
"55",2,-10.187216,-28.3480154609134,-5.89183868430644,-8.13919052960998
"56",2,-8.187216,-23.8560062946521,-4.70353453521632,-6.41572948575339
